rollno,CourseName,sectioname,AvgTimeSpentInHours
DLPJ0418CL030024,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.2
DLPJ0418CL030024,IT Foundation Skills,DLPJP18CLDB4_Foundation,17.6
DLPJ0418CL030024,Life Skills,Business Communication - Cloud Stream,0.6
DLPJ0418CL030024,PJP  Webinar,DLPJ0418Cloud_Webinar,0.5
DLPJ0418CL030024,Testing Concepts.,DLPJP18CLDB4_Testing,1.9
DLPJ0418CL030024,UNIX,DLPJP18CLDB4_Unix,17.6
DLPJ0418CL030025,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,5.4
DLPJ0418CL030025,IT Foundation Skills,DLPJP18CLDB4_Foundation,15.5
DLPJ0418CL030025,Life Skills,Business Communication - Cloud Stream,1
DLPJ0418CL030025,PJP  Webinar,DLPJ0418Cloud_Webinar,0.5
DLPJ0418CL030025,Testing Concepts.,DLPJP18CLDB4_Testing,1.9
DLPJ0418CL030025,UNIX,DLPJP18CLDB4_Unix,12.9
DLPJ0418CL030026,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,3.9
DLPJ0418CL030026,IT Foundation Skills,DLPJP18CLDB4_Foundation,16.3
DLPJ0418CL030026,Life Skills,Business Communication - Cloud Stream,1.6
DLPJ0418CL030026,PJP  Webinar,DLPJ0418Cloud_Webinar,0.8
DLPJ0418CL030026,Testing Concepts.,DLPJP18CLDB4_Testing,1.6
DLPJ0418CL030026,UNIX,DLPJP18CLDB4_Unix,11.1
DLPJ0418CL030027,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.1
DLPJ0418CL030027,IT Foundation Skills,DLPJP18CLDB4_Foundation,16
DLPJ0418CL030027,Life Skills,Business Communication - Cloud Stream,3.5
DLPJ0418CL030027,PJP  Webinar,DLPJ0418Cloud_Webinar,1.9
DLPJ0418CL030027,Testing Concepts.,DLPJP18CLDB4_Testing,1.2
DLPJ0418CL030027,UNIX,DLPJP18CLDB4_Unix,8.7
DLPJ0418CL030028,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,5.9
DLPJ0418CL030028,IT Foundation Skills,DLPJP18CLDB4_Foundation,14.1
DLPJ0418CL030028,Life Skills,Business Communication - Cloud Stream,1.5
DLPJ0418CL030028,PJP  Webinar,DLPJ0418Cloud_Webinar,0.8
DLPJ0418CL030028,Testing Concepts.,DLPJP18CLDB4_Testing,2
DLPJ0418CL030028,UNIX,DLPJP18CLDB4_Unix,12.2
DLPJ0418CL030029,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,5.7
DLPJ0418CL030029,IT Foundation Skills,DLPJP18CLDB4_Foundation,23.3
DLPJ0418CL030029,Life Skills,Business Communication - Cloud Stream,2.3
DLPJ0418CL030029,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030029,Testing Concepts.,DLPJP18CLDB4_Testing,1.6
DLPJ0418CL030029,UNIX,DLPJP18CLDB4_Unix,13.3
DLPJ0418CL030030,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,12.1
DLPJ0418CL030030,IT Foundation Skills,DLPJP18CLDB4_Foundation,17.5
DLPJ0418CL030030,Life Skills,Business Communication - Cloud Stream,1.9
DLPJ0418CL030030,PJP  Webinar,DLPJ0418Cloud_Webinar,0
DLPJ0418CL030030,Testing Concepts.,DLPJP18CLDB4_Testing,4.8
DLPJ0418CL030030,UNIX,DLPJP18CLDB4_Unix,19.9
DLPJ0418CL030031,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,7.6
DLPJ0418CL030031,IT Foundation Skills,DLPJP18CLDB4_Foundation,12.9
DLPJ0418CL030031,Life Skills,Business Communication - Cloud Stream,2.5
DLPJ0418CL030031,PJP  Webinar,DLPJ0418Cloud_Webinar,0
DLPJ0418CL030031,Testing Concepts.,DLPJP18CLDB4_Testing,3.1
DLPJ0418CL030031,UNIX,DLPJP18CLDB4_Unix,19.2
DLPJ0418CL030032,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.3
DLPJ0418CL030032,IT Foundation Skills,DLPJP18CLDB4_Foundation,6.9
DLPJ0418CL030032,Life Skills,Business Communication - Cloud Stream,1.4
DLPJ0418CL030032,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030032,Testing Concepts.,DLPJP18CLDB4_Testing,2.6
DLPJ0418CL030032,UNIX,DLPJP18CLDB4_Unix,12.5
DLPJ0418CL030033,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,1.9
DLPJ0418CL030033,IT Foundation Skills,DLPJP18CLDB4_Foundation,6.3
DLPJ0418CL030033,Life Skills,Business Communication - Cloud Stream,1
DLPJ0418CL030033,PJP  Webinar,DLPJ0418Cloud_Webinar,1.1
DLPJ0418CL030033,Testing Concepts.,DLPJP18CLDB4_Testing,1.1
DLPJ0418CL030033,UNIX,DLPJP18CLDB4_Unix,9.9
DLPJ0418CL030034,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.5
DLPJ0418CL030034,IT Foundation Skills,DLPJP18CLDB4_Foundation,7.3
DLPJ0418CL030034,Life Skills,Business Communication - Cloud Stream,1.4
DLPJ0418CL030034,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030034,Testing Concepts.,DLPJP18CLDB4_Testing,1.9
DLPJ0418CL030034,UNIX,DLPJP18CLDB4_Unix,17
DLPJ0418CL030035,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,1.4
DLPJ0418CL030035,IT Foundation Skills,DLPJP18CLDB4_Foundation,14.6
DLPJ0418CL030035,Life Skills,Business Communication - Cloud Stream,1
DLPJ0418CL030035,Testing Concepts.,DLPJP18CLDB4_Testing,2.1
DLPJ0418CL030035,UNIX,DLPJP18CLDB4_Unix,12.6
DLPJ0418CL030036,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.9
DLPJ0418CL030036,IT Foundation Skills,DLPJP18CLDB4_Foundation,13.3
DLPJ0418CL030036,Life Skills,Business Communication - Cloud Stream,1.9
DLPJ0418CL030036,Testing Concepts.,DLPJP18CLDB4_Testing,1.1
DLPJ0418CL030036,UNIX,DLPJP18CLDB4_Unix,10.8
DLPJ0418CL030037,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.9
DLPJ0418CL030037,IT Foundation Skills,DLPJP18CLDB4_Foundation,16.6
DLPJ0418CL030037,Life Skills,Business Communication - Cloud Stream,1.4
DLPJ0418CL030037,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030037,Testing Concepts.,DLPJP18CLDB4_Testing,2.4
DLPJ0418CL030037,UNIX,DLPJP18CLDB4_Unix,8.7
DLPJ0418CL030038,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,6.4
DLPJ0418CL030038,IT Foundation Skills,DLPJP18CLDB4_Foundation,15
DLPJ0418CL030038,Life Skills,Business Communication - Cloud Stream,2
DLPJ0418CL030038,PJP  Webinar,DLPJ0418Cloud_Webinar,0.2
DLPJ0418CL030038,Testing Concepts.,DLPJP18CLDB4_Testing,0.7
DLPJ0418CL030038,UNIX,DLPJP18CLDB4_Unix,13.5
DLPJ0418CL030039,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,0.9
DLPJ0418CL030039,IT Foundation Skills,DLPJP18CLDB4_Foundation,8.3
DLPJ0418CL030039,Life Skills,Business Communication - Cloud Stream,1.8
DLPJ0418CL030039,PJP  Webinar,DLPJ0418Cloud_Webinar,0.3
DLPJ0418CL030039,Testing Concepts.,DLPJP18CLDB4_Testing,0.4
DLPJ0418CL030039,UNIX,DLPJP18CLDB4_Unix,3.3
DLPJ0418CL030040,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,3.8
DLPJ0418CL030040,IT Foundation Skills,DLPJP18CLDB4_Foundation,8.7
DLPJ0418CL030040,Life Skills,Business Communication - Cloud Stream,1.7
DLPJ0418CL030040,PJP  Webinar,DLPJ0418Cloud_Webinar,1.2
DLPJ0418CL030040,Testing Concepts.,DLPJP18CLDB4_Testing,1.1
DLPJ0418CL030040,UNIX,DLPJP18CLDB4_Unix,11.6
DLPJ0418CL030041,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.3
DLPJ0418CL030041,IT Foundation Skills,DLPJP18CLDB4_Foundation,8.9
DLPJ0418CL030041,Life Skills,Business Communication - Cloud Stream,2.3
DLPJ0418CL030041,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030041,Testing Concepts.,DLPJP18CLDB4_Testing,3.5
DLPJ0418CL030041,UNIX,DLPJP18CLDB4_Unix,16.8
DLPJ0418CL030042,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,5.5
DLPJ0418CL030042,IT Foundation Skills,DLPJP18CLDB4_Foundation,15.2
DLPJ0418CL030042,Life Skills,Business Communication - Cloud Stream,2.3
DLPJ0418CL030042,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030042,Testing Concepts.,DLPJP18CLDB4_Testing,2.8
DLPJ0418CL030042,UNIX,DLPJP18CLDB4_Unix,25.6
DLPJ0418CL030043,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,1.7
DLPJ0418CL030043,IT Foundation Skills,DLPJP18CLDB4_Foundation,12.1
DLPJ0418CL030043,Life Skills,Business Communication - Cloud Stream,2.4
DLPJ0418CL030043,PJP  Webinar,DLPJ0418Cloud_Webinar,0.4
DLPJ0418CL030043,Testing Concepts.,DLPJP18CLDB4_Testing,1.2
DLPJ0418CL030043,UNIX,DLPJP18CLDB4_Unix,5.1
DLPJ0418CL030044,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.8
DLPJ0418CL030044,IT Foundation Skills,DLPJP18CLDB4_Foundation,28
DLPJ0418CL030044,Life Skills,Business Communication - Cloud Stream,4.1
DLPJ0418CL030044,PJP  Webinar,DLPJ0418Cloud_Webinar,0.6
DLPJ0418CL030044,Testing Concepts.,DLPJP18CLDB4_Testing,2.8
DLPJ0418CL030044,UNIX,DLPJP18CLDB4_Unix,9.9
DLPJ0418CL030045,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,3.8
DLPJ0418CL030045,IT Foundation Skills,DLPJP18CLDB4_Foundation,19.4
DLPJ0418CL030045,Life Skills,Business Communication - Cloud Stream,3.9
DLPJ0418CL030045,PJP  Webinar,DLPJ0418Cloud_Webinar,3.7
DLPJ0418CL030045,Testing Concepts.,DLPJP18CLDB4_Testing,2.4
DLPJ0418CL030045,UNIX,DLPJP18CLDB4_Unix,19.2
DLPJ0418CL030046,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,7.3
DLPJ0418CL030046,IT Foundation Skills,DLPJP18CLDB4_Foundation,21.4
DLPJ0418CL030046,Life Skills,Business Communication - Cloud Stream,4.1
DLPJ0418CL030046,PJP  Webinar,DLPJ0418Cloud_Webinar,0.1
DLPJ0418CL030046,Testing Concepts.,DLPJP18CLDB4_Testing,2.5
DLPJ0418CL030046,UNIX,DLPJP18CLDB4_Unix,18.1
DLPJ0418CL030047,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.5
DLPJ0418CL030047,IT Foundation Skills,DLPJP18CLDB4_Foundation,6.5
DLPJ0418CL030047,Life Skills,Business Communication - Cloud Stream,0.2
DLPJ0418CL030047,PJP  Webinar,DLPJ0418Cloud_Webinar,0.3
DLPJ0418CL030047,Testing Concepts.,DLPJP18CLDB4_Testing,1.9
DLPJ0418CL030047,UNIX,DLPJP18CLDB4_Unix,10.5
DLPJ0418CL030048,IT Foundation Skills,DLPJP18CLDB4_Foundation,0.1
DLPJ0418CL030049,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.8
DLPJ0418CL030049,IT Foundation Skills,DLPJP18CLDB4_Foundation,16.3
DLPJ0418CL030049,Life Skills,Business Communication - Cloud Stream,3.3
DLPJ0418CL030049,PJP  Webinar,DLPJ0418Cloud_Webinar,0.5
DLPJ0418CL030049,Testing Concepts.,DLPJP18CLDB4_Testing,2.4
DLPJ0418CL030049,UNIX,DLPJP18CLDB4_Unix,19.9
DLPJ0418CL030050,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,4.7
DLPJ0418CL030050,IT Foundation Skills,DLPJP18CLDB4_Foundation,20.1
DLPJ0418CL030050,Life Skills,Business Communication - Cloud Stream,3
DLPJ0418CL030050,PJP  Webinar,DLPJ0418Cloud_Webinar,3
DLPJ0418CL030050,Testing Concepts.,DLPJP18CLDB4_Testing,2.1
DLPJ0418CL030050,UNIX,DLPJP18CLDB4_Unix,17
DLPJ0418CL030052,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,3.3
DLPJ0418CL030052,IT Foundation Skills,DLPJP18CLDB4_Foundation,11.4
DLPJ0418CL030052,Life Skills,Business Communication - Cloud Stream,2.3
DLPJ0418CL030052,PJP  Webinar,DLPJ0418Cloud_Webinar,0
DLPJ0418CL030052,Testing Concepts.,DLPJP18CLDB4_Testing,3.7
DLPJ0418CL030052,UNIX,DLPJP18CLDB4_Unix,14.6
DLPJ0418CL030053,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.2
DLPJ0418CL030053,IT Foundation Skills,DLPJP18CLDB4_Foundation,13.8
DLPJ0418CL030053,Life Skills,Business Communication - Cloud Stream,1.8
DLPJ0418CL030053,PJP  Webinar,DLPJ0418Cloud_Webinar,0.3
DLPJ0418CL030053,Testing Concepts.,DLPJP18CLDB4_Testing,1.5
DLPJ0418CL030053,UNIX,DLPJP18CLDB4_Unix,11.6
DLPJ0418CL030054,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.8
DLPJ0418CL030054,IT Foundation Skills,DLPJP18CLDB4_Foundation,10.1
DLPJ0418CL030054,Life Skills,Business Communication - Cloud Stream,3
DLPJ0418CL030054,PJP  Webinar,DLPJ0418Cloud_Webinar,0.6
DLPJ0418CL030054,Testing Concepts.,DLPJP18CLDB4_Testing,0.6
DLPJ0418CL030054,UNIX,DLPJP18CLDB4_Unix,3.8
DLPJ0418CL030055,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,1.2
DLPJ0418CL030055,IT Foundation Skills,DLPJP18CLDB4_Foundation,1.2
DLPJ0418CL030055,Testing Concepts.,DLPJP18CLDB4_Testing,1.3
DLPJ0418CL030055,UNIX,DLPJP18CLDB4_Unix,18.1
DLPJ0418CL030056,Basics  of Cloud Computing,DLPJP18CLDB4_Cloud Computing,2.3
DLPJ0418CL030056,IT Foundation Skills,DLPJP18CLDB4_Foundation,2.3
DLPJ0418CL030056,PJP  Webinar,DLPJ0418Cloud_Webinar,0.5
DLPJ0418CL030056,Testing Concepts.,DLPJP18CLDB4_Testing,0.6
DLPJ0418CL030056,UNIX,DLPJP18CLDB4_Unix,15.2
DLPJ0418CP020087,Advanced C- Language,DLPJP18CPB4_Advanced C,1.7
DLPJ0418CP020087,IT Foundation Skills,DLPJP18CPB4_Foundation,13.3
DLPJ0418CP020087,Life Skills,Business Communication - C Stream,2.9
DLPJ0418CP020087,PJP  Webinar,DLPJ0418C_Webinar,0.8
DLPJ0418CP020087,Programming in C,DLPJP18CPB4_Programming in C,10.2
DLPJ0418CP020088,IT Foundation Skills,DLPJP18CPB4_Foundation,0
DLPJ0418CP020089,Advanced C- Language,DLPJP18CPB4_Advanced C,19.2
DLPJ0418CP020089,IT Foundation Skills,DLPJP18CPB4_Foundation,16.7
DLPJ0418CP020089,Life Skills,Business Communication - C Stream,2.9
DLPJ0418CP020089,PJP  Webinar,DLPJ0418C_Webinar,0.9
DLPJ0418CP020089,Programming in C,DLPJP18CPB4_Programming in C,19.1
DLPJ0418CP020090,Advanced C- Language,DLPJP18CPB4_Advanced C,10.3
DLPJ0418CP020090,IT Foundation Skills,DLPJP18CPB4_Foundation,11.3
DLPJ0418CP020090,Life Skills,Business Communication - C Stream,1.7
DLPJ0418CP020090,Programming in C,DLPJP18CPB4_Programming in C,11.3
DLPJ0418CP020091,Advanced C- Language,DLPJP18CPB4_Advanced C,18.1
DLPJ0418CP020091,IT Foundation Skills,DLPJP18CPB4_Foundation,23.5
DLPJ0418CP020091,Life Skills,Business Communication - C Stream,2.3
DLPJ0418CP020091,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020091,Programming in C,DLPJP18CPB4_Programming in C,25.8
DLPJ0418CP020092,Advanced C- Language,DLPJP18CPB4_Advanced C,18.2
DLPJ0418CP020092,IT Foundation Skills,DLPJP18CPB4_Foundation,13.1
DLPJ0418CP020092,Life Skills,Business Communication - C Stream,1.9
DLPJ0418CP020092,PJP  Webinar,DLPJ0418C_Webinar,1.1
DLPJ0418CP020092,Programming in C,DLPJP18CPB4_Programming in C,18.6
DLPJ0418CP020093,Advanced C- Language,DLPJP18CPB4_Advanced C,18
DLPJ0418CP020093,IT Foundation Skills,DLPJP18CPB4_Foundation,14.8
DLPJ0418CP020093,Life Skills,Business Communication - C Stream,1.2
DLPJ0418CP020093,PJP  Webinar,DLPJ0418C_Webinar,0.2
DLPJ0418CP020093,Programming in C,DLPJP18CPB4_Programming in C,21.5
DLPJ0418CP020094,Advanced C- Language,DLPJP18CPB4_Advanced C,11.4
DLPJ0418CP020094,IT Foundation Skills,DLPJP18CPB4_Foundation,12.4
DLPJ0418CP020094,Life Skills,Business Communication - C Stream,0
DLPJ0418CP020094,PJP  Webinar,DLPJ0418C_Webinar,0
DLPJ0418CP020094,Programming in C,DLPJP18CPB4_Programming in C,10.1
DLPJ0418CP020095,Advanced C- Language,DLPJP18CPB4_Advanced C,4.1
DLPJ0418CP020095,IT Foundation Skills,DLPJP18CPB4_Foundation,5.8
DLPJ0418CP020095,Life Skills,Business Communication - C Stream,1.5
DLPJ0418CP020095,PJP  Webinar,DLPJ0418C_Webinar,1.3
DLPJ0418CP020095,Programming in C,DLPJP18CPB4_Programming in C,5.1
DLPJ0418CP020097,Advanced C- Language,DLPJP18CPB4_Advanced C,14.5
DLPJ0418CP020097,IT Foundation Skills,DLPJP18CPB4_Foundation,9.7
DLPJ0418CP020097,Life Skills,Business Communication - C Stream,2.6
DLPJ0418CP020097,PJP  Webinar,DLPJ0418C_Webinar,0.7
DLPJ0418CP020097,Programming in C,DLPJP18CPB4_Programming in C,11.4
DLPJ0418CP020098,Advanced C- Language,DLPJP18CPB4_Advanced C,2
DLPJ0418CP020098,IT Foundation Skills,DLPJP18CPB4_Foundation,4.5
DLPJ0418CP020098,Life Skills,Business Communication - C Stream,0.8
DLPJ0418CP020098,PJP  Webinar,DLPJ0418C_Webinar,0.8
DLPJ0418CP020098,Programming in C,DLPJP18CPB4_Programming in C,4
DLPJ0418CP020100,Life Skills,Business Communication - C Stream,0
DLPJ0418CP020101,Advanced C- Language,DLPJP18CPB4_Advanced C,11.3
DLPJ0418CP020101,IT Foundation Skills,DLPJP18CPB4_Foundation,9.6
DLPJ0418CP020101,Life Skills,Business Communication - C Stream,2.1
DLPJ0418CP020101,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020101,Programming in C,DLPJP18CPB4_Programming in C,11.6
DLPJ0418CP020102,Advanced C- Language,DLPJP18CPB4_Advanced C,19.6
DLPJ0418CP020102,IT Foundation Skills,DLPJP18CPB4_Foundation,14.2
DLPJ0418CP020102,Life Skills,Business Communication - C Stream,3.7
DLPJ0418CP020102,PJP  Webinar,DLPJ0418C_Webinar,0.6
DLPJ0418CP020102,Programming in C,DLPJP18CPB4_Programming in C,18.3
DLPJ0418CP020103,Advanced C- Language,DLPJP18CPB4_Advanced C,5
DLPJ0418CP020103,IT Foundation Skills,DLPJP18CPB4_Foundation,14.9
DLPJ0418CP020103,Life Skills,Business Communication - C Stream,2.6
DLPJ0418CP020103,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020103,Programming in C,DLPJP18CPB4_Programming in C,13.3
DLPJ0418CP020104,Advanced C- Language,DLPJP18CPB4_Advanced C,19
DLPJ0418CP020104,IT Foundation Skills,DLPJP18CPB4_Foundation,12.5
DLPJ0418CP020104,Life Skills,Business Communication - C Stream,3
DLPJ0418CP020104,PJP  Webinar,DLPJ0418C_Webinar,0.2
DLPJ0418CP020104,Programming in C,DLPJP18CPB4_Programming in C,13.6
DLPJ0418CP020105,Advanced C- Language,DLPJP18CPB4_Advanced C,7.2
DLPJ0418CP020105,IT Foundation Skills,DLPJP18CPB4_Foundation,12.6
DLPJ0418CP020105,Life Skills,Business Communication - C Stream,1.9
DLPJ0418CP020105,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020105,Programming in C,DLPJP18CPB4_Programming in C,9
DLPJ0418CP020106,Advanced C- Language,DLPJP18CPB4_Advanced C,9.2
DLPJ0418CP020106,IT Foundation Skills,DLPJP18CPB4_Foundation,12.1
DLPJ0418CP020106,Life Skills,Business Communication - C Stream,0.5
DLPJ0418CP020106,PJP  Webinar,DLPJ0418C_Webinar,0.3
DLPJ0418CP020106,Programming in C,DLPJP18CPB4_Programming in C,11.2
DLPJ0418CP020107,Advanced C- Language,DLPJP18CPB4_Advanced C,15.6
DLPJ0418CP020107,IT Foundation Skills,DLPJP18CPB4_Foundation,12.8
DLPJ0418CP020107,Life Skills,Business Communication - C Stream,2.2
DLPJ0418CP020107,PJP  Webinar,DLPJ0418C_Webinar,0
DLPJ0418CP020107,Programming in C,DLPJP18CPB4_Programming in C,17.8
DLPJ0418CP020108,Advanced C- Language,DLPJP18CPB4_Advanced C,19.8
DLPJ0418CP020108,IT Foundation Skills,DLPJP18CPB4_Foundation,25.8
DLPJ0418CP020108,Life Skills,Business Communication - C Stream,3.7
DLPJ0418CP020108,Programming in C,DLPJP18CPB4_Programming in C,21.6
DLPJ0418CP020109,Advanced C- Language,DLPJP18CPB4_Advanced C,22.1
DLPJ0418CP020109,IT Foundation Skills,DLPJP18CPB4_Foundation,18.7
DLPJ0418CP020109,Life Skills,Business Communication - C Stream,3.4
DLPJ0418CP020109,Programming in C,DLPJP18CPB4_Programming in C,19.8
DLPJ0418CP020110,Advanced C- Language,DLPJP18CPB4_Advanced C,0.4
DLPJ0418CP020110,IT Foundation Skills,DLPJP18CPB4_Foundation,7.9
DLPJ0418CP020110,Life Skills,Business Communication - C Stream,0.8
DLPJ0418CP020110,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020110,Programming in C,DLPJP18CPB4_Programming in C,0
DLPJ0418CP020111,Advanced C- Language,DLPJP18CPB4_Advanced C,20.7
DLPJ0418CP020111,IT Foundation Skills,DLPJP18CPB4_Foundation,13.7
DLPJ0418CP020111,Life Skills,Business Communication - C Stream,5.2
DLPJ0418CP020111,PJP  Webinar,DLPJ0418C_Webinar,0.5
DLPJ0418CP020111,Programming in C,DLPJP18CPB4_Programming in C,22.7
DLPJ0418CP020112,Advanced C- Language,DLPJP18CPB4_Advanced C,0.5
DLPJ0418CP020112,IT Foundation Skills,DLPJP18CPB4_Foundation,4.3
DLPJ0418CP020112,Life Skills,Business Communication - C Stream,0.6
DLPJ0418CP020112,PJP  Webinar,DLPJ0418C_Webinar,0.4
DLPJ0418CP020112,Programming in C,DLPJP18CPB4_Programming in C,5.7
DLPJ0418CP020113,Advanced C- Language,DLPJP18CPB4_Advanced C,9.7
DLPJ0418CP020113,IT Foundation Skills,DLPJP18CPB4_Foundation,11.8
DLPJ0418CP020113,Life Skills,Business Communication - C Stream,2.4
DLPJ0418CP020113,PJP  Webinar,DLPJ0418C_Webinar,0
DLPJ0418CP020113,Programming in C,DLPJP18CPB4_Programming in C,9.5
DLPJ0418CP020114,Advanced C- Language,DLPJP18CPB4_Advanced C,11.4
DLPJ0418CP020114,IT Foundation Skills,DLPJP18CPB4_Foundation,9.4
DLPJ0418CP020114,Life Skills,Business Communication - C Stream,2.1
DLPJ0418CP020114,PJP  Webinar,DLPJ0418C_Webinar,0.4
DLPJ0418CP020114,Programming in C,DLPJP18CPB4_Programming in C,14
DLPJ0418CP020115,Advanced C- Language,DLPJP18CPB4_Advanced C,7.9
DLPJ0418CP020115,IT Foundation Skills,DLPJP18CPB4_Foundation,17.8
DLPJ0418CP020115,Life Skills,Business Communication - C Stream,2.3
DLPJ0418CP020115,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020115,Programming in C,DLPJP18CPB4_Programming in C,19.6
DLPJ0418CP020116,Advanced C- Language,DLPJP18CPB4_Advanced C,13.1
DLPJ0418CP020116,IT Foundation Skills,DLPJP18CPB4_Foundation,14
DLPJ0418CP020116,Life Skills,Business Communication - C Stream,3.4
DLPJ0418CP020116,PJP  Webinar,DLPJ0418C_Webinar,1.6
DLPJ0418CP020116,Programming in C,DLPJP18CPB4_Programming in C,17.5
DLPJ0418CP020117,Advanced C- Language,DLPJP18CPB4_Advanced C,11.4
DLPJ0418CP020117,IT Foundation Skills,DLPJP18CPB4_Foundation,14.4
DLPJ0418CP020117,Life Skills,Business Communication - C Stream,2.1
DLPJ0418CP020117,PJP  Webinar,DLPJ0418C_Webinar,0.6
DLPJ0418CP020117,Programming in C,DLPJP18CPB4_Programming in C,13
DLPJ0418CP020118,Advanced C- Language,DLPJP18CPB4_Advanced C,14.3
DLPJ0418CP020118,IT Foundation Skills,DLPJP18CPB4_Foundation,15.9
DLPJ0418CP020118,Life Skills,Business Communication - C Stream,1.4
DLPJ0418CP020118,PJP  Webinar,DLPJ0418C_Webinar,1.6
DLPJ0418CP020118,Programming in C,DLPJP18CPB4_Programming in C,14.6
DLPJ0418CP020119,Advanced C- Language,DLPJP18CPB4_Advanced C,5.4
DLPJ0418CP020119,IT Foundation Skills,DLPJP18CPB4_Foundation,10.3
DLPJ0418CP020119,Life Skills,Business Communication - C Stream,2.3
DLPJ0418CP020119,PJP  Webinar,DLPJ0418C_Webinar,1.9
DLPJ0418CP020119,Programming in C,DLPJP18CPB4_Programming in C,7
DLPJ0418CP020120,Advanced C- Language,DLPJP18CPB4_Advanced C,14.3
DLPJ0418CP020120,IT Foundation Skills,DLPJP18CPB4_Foundation,14.5
DLPJ0418CP020120,Life Skills,Business Communication - C Stream,2.3
DLPJ0418CP020120,PJP  Webinar,DLPJ0418C_Webinar,0.7
DLPJ0418CP020120,Programming in C,DLPJP18CPB4_Programming in C,13.5
DLPJ0418CP020121,IT Foundation Skills,DLPJP18CPB4_Foundation,11.6
DLPJ0418CP020121,Life Skills,Business Communication - C Stream,0
DLPJ0418CP020121,PJP  Webinar,DLPJ0418C_Webinar,0
DLPJ0418CP020121,Programming in C,DLPJP18CPB4_Programming in C,9.6
DLPJ0418CP020122,Advanced C- Language,DLPJP18CPB4_Advanced C,0.4
DLPJ0418CP020122,IT Foundation Skills,DLPJP18CPB4_Foundation,5.7
DLPJ0418CP020122,Life Skills,Business Communication - C Stream,0.4
DLPJ0418CP020122,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020122,Programming in C,DLPJP18CPB4_Programming in C,6.5
DLPJ0418CP020123,Advanced C- Language,DLPJP18CPB4_Advanced C,2.7
DLPJ0418CP020123,IT Foundation Skills,DLPJP18CPB4_Foundation,16.2
DLPJ0418CP020123,Life Skills,Business Communication - C Stream,3.4
DLPJ0418CP020123,PJP  Webinar,DLPJ0418C_Webinar,0.1
DLPJ0418CP020123,Programming in C,DLPJP18CPB4_Programming in C,20.4
DLPJ0418CP020124,Advanced C- Language,DLPJP18CPB4_Advanced C,13
DLPJ0418CP020124,IT Foundation Skills,DLPJP18CPB4_Foundation,19.5
DLPJ0418CP020124,Life Skills,Business Communication - C Stream,1.7
DLPJ0418CP020124,PJP  Webinar,DLPJ0418C_Webinar,0.1
